ledger_id,merchant_id,order_id,invoice_number,customer_id,amount_paise,currency,transaction_type,created_at,payment_status,payment_gateway_id,notes
led_hwthkm7flyt8,merch_nykaa,order_qg2n72czy08v,INV-2026-00044,cust_0434,305276,INR,sale,2026-03-29T08:30:00Z,paid,pay_ogg4q426tkdlyj,Razorpay pay_ogg4q426tkdlyj
led_ugof231whefr,merch_nykaa,order_0311zxofiptf,INV-2026-00047,cust_0061,72921,INR,sale,2026-05-16T14:00:00Z,paid,pay_90a4acv90ml0dd,Razorpay pay_90a4acv90ml0dd
led_rtt92m4s61td,merch_zomato,order_qg9vwr7kufzl,INV-2026-00037,cust_0032,73294,INR,sale,2026-05-21T13:14:00Z,paid,pay_felejz550k17hv,Razorpay pay_felejz550k17hv
led_dxrwu3q1gxxp,merch_bluedart,order_4jwktbo3ablg,INV-2026-00037,cust_0303,41806,INR,sale,2026-06-16T16:24:00Z,paid,pay_eu3d6vkjex1bsi,Razorpay pay_eu3d6vkjex1bsi
led_em3jr38rqspl,merch_urbanco,order_icdbqtbghoe7,INV-2026-00061,cust_0422,484445,INR,sale,2026-04-12T09:10:00Z,paid,pay_14st1d5pcs2l02,Razorpay pay_14st1d5pcs2l02
led_pwzzidcfcaif,merch_zomato,order_a2y06a2ab4nj,INV-2026-00038,cust_0202,26163,INR,sale,2026-04-02T07:00:00Z,paid,pay_n1s0wyrj0qvnq1,Razorpay pay_n1s0wyrj0qvnq1
led_10ayhk8h3ca6,merch_zomato,order_utjnha40obh5,INV-2026-00039,cust_0033,95810,INR,sale,2026-03-10T09:13:00Z,paid,pay_3slpk8379fvpc4,Razorpay pay_3slpk8379fvpc4
led_5phfk12euy4g,merch_urbanco,order_h4vaehmrlcwo,INV-2026-00063,cust_0345,604719,INR,sale,2026-03-29T03:24:00Z,paid,pay_5vcbjb2aizesjh,Razorpay pay_5vcbjb2aizesjh
led_9jandq159etn,merch_bluedart,order_h54qy0r7o7au,INV-2026-00039,cust_0128,154459,INR,sale,2026-05-16T05:39:00Z,paid,pay_bijxk11t9xwlbt,Razorpay pay_bijxk11t9xwlbt
led_hzlz3lapfb77,merch_lenskart,order_5oirddflq8c3,INV-2026-00056,cust_0305,63534,INR,sale,2026-01-11T08:08:00Z,paid,pay_yzph1syy09pkal,Razorpay pay_yzph1syy09pkal
led_rjpdrlo7zfck,merch_lenskart,order_c04se5rv6kr3,INV-2026-00059,cust_0366,66706,INR,sale,2026-02-05T10:34:00Z,paid,pay_9qp18cm4nwn14n,Razorpay pay_9qp18cm4nwn14n
led_6i2yg534rvd2,merch_nykaa,order_w57bqoit5qs1,INV-2026-00054,cust_0038,109251,INR,sale,2026-02-06T19:44:00Z,paid,pay_oimpdc6t8j0dpg,Razorpay pay_oimpdc6t8j0dpg
led_y68kluut9rkv,merch_nykaa,order_vup8xydqfryx,INV-2026-00059,cust_0195,109456,INR,sale,2026-05-23T19:57:00Z,paid,pay_8reuqm16pvru6w,Razorpay pay_8reuqm16pvru6w
led_1tunxu0wifaq,merch_apollo,order_vg3oyvdnjgne,INV-2026-00051,cust_0395,99916,INR,sale,2026-04-09T22:13:00Z,paid,pay_snfui1kv5hjpnq,Razorpay pay_snfui1kv5hjpnq
led_xfzvz2djm3ak,merch_lenskart,order_r953wve9a6zf,INV-2026-00064,cust_0258,409032,INR,sale,2026-05-04T04:03:00Z,paid,pay_1q97t8ol4sdaw7,Razorpay pay_1q97t8ol4sdaw7
led_aee0bbvri1kh,merch_urbanco,order_wpk55z6kwdsh,INV-2026-00073,cust_0430,49567,INR,sale,2026-01-09T21:32:00Z,paid,pay_02gt1543fjnq45,Razorpay pay_02gt1543fjnq45
led_nmz1mvjvnw6q,merch_nykaa,order_3377lgtteigf,INV-2026-00069,cust_0207,259258,INR,sale,2026-04-16T19:14:00Z,paid,pay_0h3vpfj7mdntt7,Razorpay pay_0h3vpfj7mdntt7
led_l7s37z4nz6cp,merch_bluedart,order_qb6v92iyxxpz,INV-2026-00049,cust_0279,159629,INR,sale,2026-05-27T00:21:00Z,paid,pay_ur6yfto9n0uqu4,Razorpay pay_ur6yfto9n0uqu4
led_jex2a3ehy1i8,merch_urbanco,order_j7jbjztfqao8,INV-2026-00075,cust_0151,258096,INR,sale,2026-06-01T03:31:00Z,paid,pay_nk74rds5ia1tlt,Razorpay pay_nk74rds5ia1tlt
led_7prebw8hqf1r,merch_urbanco,order_mkyv3h3h99jl,INV-2026-00076,cust_0062,227673,INR,sale,2026-04-28T05:22:00Z,paid,pay_2k4p38f8k61v5n,Razorpay pay_2k4p38f8k61v5n
led_15iekaje1vh6,merch_bluedart,order_izu9069g38ni,INV-2026-00050,cust_0225,112577,INR,sale,2026-02-24T08:11:00Z,paid,pay_uf1c6ovzu6aq6n,Razorpay pay_uf1c6ovzu6aq6n
led_ngpjpdys06ik,merch_bluedart,order_9czmxolf9uoz,INV-2026-00053,cust_0185,224194,INR,sale,2026-06-10T13:47:00Z,paid,pay_o7utf6tdjr9hwv,Razorpay pay_o7utf6tdjr9hwv
led_tfqnkq4884xz,merch_nykaa,order_035735kr4q4t,INV-2026-00075,cust_0070,1234620,INR,sale,2026-03-02T08:33:00Z,paid,pay_6ypp9nk83l1bo3,Razorpay pay_6ypp9nk83l1bo3
led_e2rg1x1kzvu5,merch_zomato,order_qtrh0f9e4ebl,INV-2026-00056,cust_0431,95088,INR,sale,2026-04-12T09:48:00Z,paid,pay_e19cqg7rfrwck4,Razorpay pay_e19cqg7rfrwck4
led_67m0k1qq6c7l,merch_nykaa,order_7rrozuj0fd0g,INV-2026-00076,cust_0429,529390,INR,sale,2026-01-01T06:29:00Z,paid,pay_hctld7r9z17qpe,Razorpay pay_hctld7r9z17qpe
led_3dlwpai2msgg,merch_bluedart,order_i5pi7mdsi2n5,INV-2026-00056,cust_0170,154700,INR,sale,2026-06-22T23:38:00Z,paid,pay_lerksjgam9oga3,Razorpay pay_lerksjgam9oga3
led_ldlxmud38te8,merch_lenskart,order_o8rylbu9xto1,INV-2026-00068,cust_0088,1253898,INR,sale,2026-05-19T18:57:00Z,paid,pay_ada1droxri8suy,Razorpay pay_ada1droxri8suy
led_31v6kx01v4h3,merch_bluedart,order_m3vtm9mt9e4o,INV-2026-00058,cust_0287,172926,INR,sale,2026-01-08T03:49:00Z,paid,pay_a1fhgnr1v4gxup,Razorpay pay_a1fhgnr1v4gxup
led_law007q4sdhj,merch_bluedart,order_5qn2y74cqg1f,INV-2026-00059,cust_0237,1244192,INR,sale,2026-06-25T04:17:00Z,paid,pay_sdoxeyn3ks1cg1,Razorpay pay_sdoxeyn3ks1cg1
led_65lxz84xt2xh,merch_bluedart,order_0tz68ilsp4f2,INV-2026-00060,cust_0038,30399,INR,sale,2026-05-30T06:17:00Z,paid,pay_qdzearhwv5235s,Razorpay pay_qdzearhwv5235s
led_9kjib8kck74t,merch_lenskart,order_2967rx9e5dvx,INV-2026-00073,cust_0497,95734,INR,sale,2026-02-27T03:43:00Z,paid,pay_4h1yvwegctuy9j,Razorpay pay_4h1yvwegctuy9j
led_8mhbrmi4rydb,merch_urbanco,order_fgafyrs2suo1,INV-2026-00090,cust_0249,513131,INR,sale,2026-02-16T18:32:00Z,paid,pay_089gpbpu5fa08k,Razorpay pay_089gpbpu5fa08k
led_zu5a7xhmbfkq,merch_zomato,order_mb0zzc4zte1n,INV-2026-00068,cust_0396,165744,INR,sale,2026-01-18T08:47:00Z,paid,pay_gxooldv4nmuf71,Razorpay pay_gxooldv4nmuf71
led_mnqkq02eesk9,merch_bluedart,order_ipnzq7uazjt1,INV-2026-00071,cust_0094,173994,INR,sale,2026-02-25T06:25:00Z,paid,pay_20223rd8lwrusl,Razorpay pay_20223rd8lwrusl
led_e8mbsoan92a5,merch_nykaa,order_7n4kivjr77t3,INV-2026-00085,cust_0113,679310,INR,sale,2026-06-17T19:51:00Z,paid,pay_5toldbijxfgdwu,Razorpay pay_5toldbijxfgdwu
led_wvbtacdlu1ag,merch_lenskart,order_hp16u296srjl,INV-2026-00080,cust_0016,199081,INR,sale,2026-03-05T18:30:00Z,paid,pay_376hlqvptsq4l8,Razorpay pay_376hlqvptsq4l8
led_0osi6k7jjwur,merch_lenskart,order_l3dgw7lgcm76,INV-2026-00081,cust_0081,21593,INR,sale,2026-04-17T16:34:00Z,paid,pay_qvtttfqltojmmj,Razorpay pay_qvtttfqltojmmj
led_8fzysqtor2oa,merch_apollo,order_fpe2zh6d6xko,INV-2026-00077,cust_0431,44787,INR,sale,2026-06-05T15:56:00Z,paid,pay_32sdxwkgpsejvi,Razorpay pay_32sdxwkgpsejvi
led_bo0iq16sglcw,merch_apollo,order_rfge2e636oqf,INV-2026-00078,cust_0425,116019,INR,sale,2026-05-01T05:22:00Z,paid,pay_9w0fdpj3wivi55,Razorpay pay_9w0fdpj3wivi55
led_bo5gdpf6pbsl,merch_lenskart,order_u95t7aienorw,INV-2026-00091,cust_0202,56164,INR,sale,2026-04-23T20:27:00Z,paid,pay_4bw1q52ugppqvh,Razorpay pay_4bw1q52ugppqvh
led_uasff9q8ssrs,merch_nykaa,order_dyg7nm40mh8n,INV-2026-00095,cust_0150,379581,INR,sale,2026-02-13T14:51:00Z,paid,pay_ci9kmlo5zc9r95,Razorpay pay_ci9kmlo5zc9r95
led_dye5x5ta1fku,merch_nykaa,order_iwjnjqsd4ds4,INV-2026-00098,cust_0301,211539,INR,sale,2026-05-15T20:18:00Z,paid,pay_zf6u6k754gag7a,Razorpay pay_zf6u6k754gag7a
led_2ry4gernu9et,merch_apollo,order_i5jh8g9pv1xy,INV-2026-00085,cust_0201,98494,INR,sale,2026-01-20T19:22:00Z,paid,pay_lmv2zapvzok2gh,Razorpay pay_lmv2zapvzok2gh
led_6a2mhitpyy15,merch_nykaa,order_gbwinntr6xru,INV-2026-00100,cust_0091,313001,INR,sale,2026-02-01T15:40:00Z,paid,pay_1vr05tm7y00suz,Razorpay pay_1vr05tm7y00suz
led_sc4ia7ulo8hu,merch_nykaa,order_o3b6d4w1rrqj,INV-2026-00101,cust_0305,3044660,INR,sale,2026-03-30T08:49:00Z,paid,pay_tz2hyfcgqkyot8,Razorpay pay_tz2hyfcgqkyot8
led_2oxcx994o9xo,merch_urbanco,order_4b9eolsncvoh,INV-2026-00110,cust_0008,885106,INR,sale,2026-06-28T23:03:00Z,paid,pay_5fsyu0x1lfwbyz,Razorpay pay_5fsyu0x1lfwbyz
led_ahbfrfsgdtfy,merch_urbanco,order_aobqeaudagev,INV-2026-00115,cust_0024,17730,INR,sale,2026-01-30T10:33:00Z,paid,pay_rudzjf7knqvrkt,Razorpay pay_rudzjf7knqvrkt
led_omsyeefid41m,merch_lenskart,order_ojegh8z1kg13,INV-2026-00103,cust_0041,50837,INR,sale,2026-01-06T22:35:00Z,paid,pay_6mtds9lf0e7kyh,Razorpay pay_6mtds9lf0e7kyh
led_6tqren85l9qu,merch_apollo,order_cmwa5uboef1y,INV-2026-00096,cust_0104,164000,INR,sale,2026-04-25T11:51:00Z,paid,pay_ri5rdx8l56u9c3,Razorpay pay_ri5rdx8l56u9c3
led_lgy54z7uawhl,merch_zomato,order_9efnnxwmt9we,INV-2026-00083,cust_0401,653776,INR,sale,2026-02-09T22:36:00Z,paid,pay_yfjaoczyvhkm53,Razorpay pay_yfjaoczyvhkm53
led_jgtn16tk0lqp,merch_nykaa,order_3wv2nqzeelnm,INV-2026-00104,cust_0178,47001,INR,sale,2026-04-03T08:05:00Z,paid,pay_47e10hnx8unach,Razorpay pay_47e10hnx8unach
led_nm3wbmu8ebc0,merch_zomato,order_4ajlab9gnos1,INV-2026-00085,cust_0003,448134,INR,sale,2026-01-22T06:43:00Z,paid,pay_badl1o9v1i26hj,Razorpay pay_badl1o9v1i26hj
led_p7mboqxpox1y,merch_bluedart,order_4pi8989mfyg4,INV-2026-00097,cust_0484,628502,INR,sale,2026-04-11T08:01:00Z,paid,pay_pv474vwl7bmatb,Razorpay pay_pv474vwl7bmatb
led_eqtio5r6r0kh,merch_lenskart,order_kj6vqy992py8,INV-2026-00113,cust_0124,27982,INR,sale,2026-01-20T20:39:00Z,paid,pay_4oecmgs5mgdfwa,Razorpay pay_4oecmgs5mgdfwa
led_w8gyqf3t9xlk,merch_lenskart,order_jcmyn6ttqfwn,INV-2026-00114,cust_0356,268304,INR,sale,2026-04-15T23:06:00Z,paid,pay_lkawxbc7d9rvwd,Razorpay pay_lkawxbc7d9rvwd
led_tblskm79rdt3,merch_bluedart,order_jjjzjv90sh3n,INV-2026-00100,cust_0330,50511,INR,sale,2026-02-15T23:37:00Z,paid,pay_xafznzmlb1407n,Razorpay pay_xafznzmlb1407n
led_ykeelwi4rmem,merch_urbanco,order_n2i6q9tl0a1a,INV-2026-00123,cust_0473,129971,INR,sale,2026-03-21T05:39:00Z,paid,pay_vm2y3jpq0oewbw,Razorpay pay_vm2y3jpq0oewbw
led_es1n2otizbma,merch_apollo,order_oqymujfufzhs,INV-2026-00104,cust_0443,124460,INR,sale,2026-01-06T04:54:00Z,paid,pay_78e6o8lun5121d,Razorpay pay_78e6o8lun5121d
led_bke3w6lx0yps,merch_nykaa,order_z1xwflxnmwer,INV-2026-00114,cust_0268,234529,INR,sale,2026-01-24T03:16:00Z,paid,pay_khbg05m1gdt3xq,Razorpay pay_khbg05m1gdt3xq
led_f028mmclbnpd,merch_lenskart,order_wuajltzybbil,INV-2026-00118,cust_0233,177289,INR,sale,2026-02-04T23:34:00Z,paid,pay_kj3myiugfzivl8,Razorpay pay_kj3myiugfzivl8
led_08asrahjlbsw,merch_zomato,order_9h3ho5qk5ppa,INV-2026-00095,cust_0435,257847,INR,sale,2026-01-09T03:32:00Z,paid,pay_hy85l5ul1vqf5e,Razorpay pay_hy85l5ul1vqf5e
led_08tn3uqurfy2,merch_zomato,order_ahk1k4h1jwte,INV-2026-00096,cust_0460,47715,INR,sale,2026-04-12T22:32:00Z,paid,pay_0t8zjewmx01wrr,Razorpay pay_0t8zjewmx01wrr
led_q748xvi2w74t,merch_urbanco,order_mea9ggkmrlbd,INV-2026-00128,cust_0424,18909,INR,sale,2026-04-07T22:09:00Z,paid,pay_x492vl031p5mnx,Razorpay pay_x492vl031p5mnx
led_ztbnct5v827k,merch_urbanco,order_9joo7gay2v0a,INV-2026-00131,cust_0118,130336,INR,sale,2026-03-12T04:43:00Z,paid,pay_pxlbsrwb16zz6a,Razorpay pay_pxlbsrwb16zz6a
led_femb7v0oi0ri,merch_zomato,order_1dj7f4molcor,INV-2026-00101,cust_0046,566587,INR,sale,2026-01-26T12:10:00Z,paid,pay_eiyja9qrc5njd1,Razorpay pay_eiyja9qrc5njd1
led_zz86s0aqu7o4,merch_zomato,,INV-2026-00102,cust_0152,1153482,INR,sale,2026-06-14T02:36:00Z,paid,,Razorpay pay_twd0sl06pc9v1c
led_unqvuhooykdb,merch_urbanco,order_4mrof2nsavnr,INV-2026-00134,cust_0142,746801,INR,sale,2026-06-27T13:34:00Z,paid,pay_29x1mtln113gjh,Razorpay pay_29x1mtln113gjh
led_swhj8gotr13g,merch_urbanco,order_w69qxzw70uzo,INV-2026-00137,cust_0446,132846,INR,sale,2026-05-08T09:52:00Z,paid,pay_mycc5xnrolgfgt,Razorpay pay_mycc5xnrolgfgt
led_bjhxyy1vqrmt,merch_nykaa,order_g8375vf42427,INV-2026-00123,cust_0243,776309,INR,sale,2026-01-22T20:27:00Z,paid,pay_a444k8as0d3qur,Razorpay pay_a444k8as0d3qur
led_7h4h4355825t,merch_urbanco,order_lqds6oifp476,INV-2026-00138,cust_0416,396373,INR,sale,2026-05-09T10:18:00Z,paid,pay_ovth6rlfshqosz,Razorpay pay_ovth6rlfshqosz
led_f6rhq2ppjcaf,merch_apollo,order_llzwcjynqiea,INV-2026-00119,cust_0249,211066,INR,sale,2026-03-19T16:12:00Z,paid,pay_uswkiktiut1p2x,Razorpay pay_uswkiktiut1p2x
led_ctc8sxp2axiq,merch_bluedart,order_1yeizog7vk0t,INV-2026-00122,cust_0111,126589,INR,sale,2026-01-30T12:49:00Z,paid,pay_cdx173u27stijp,Razorpay pay_cdx173u27stijp
led_12jq1nhq1n2w,merch_zomato,order_ryq5urysbq81,INV-2026-00117,cust_0154,329805,INR,sale,2026-03-19T04:55:00Z,paid,pay_od63oarzii4ztt,Razorpay pay_od63oarzii4ztt
led_6o6jelhej7w9,merch_lenskart,order_axgi7eeckz3b,INV-2026-00124,cust_0431,769791,INR,sale,2026-01-23T16:12:00Z,paid,pay_iud1xszysl8oea,Razorpay pay_iud1xszysl8oea
led_xvnvxg8em5z2,merch_lenskart,order_fjrcb6nneftk,INV-2026-00125,cust_0363,61356,INR,sale,2026-04-27T20:07:00Z,paid,pay_h10ss4q361ze7s,Razorpay pay_h10ss4q361ze7s
led_t04aydgmi5oh,merch_apollo,order_726obrqquatw,INV-2026-00123,cust_0198,52484,INR,sale,2026-03-10T01:19:00Z,paid,pay_sm75vkqdih3q39,Razorpay pay_sm75vkqdih3q39
